Time,price,feeGrowth0,feeGrowth1
2021-11-19 22:54:37.000,0.0002453599191,4.40443091678195e+39,1.72839164352399e+36
2021-11-19 23:15:58.000,0.0002376568402,4.40864877382679e+39,1.72855938616383e+36
2021-11-19 23:36:01.000,0.0002368739043,4.40902092911914e+39,1.72855938616383e+36
2021-11-19 23:55:05.000,0.0002349395766,4.4099789117935e+39,1.72856983570533e+36
2021-11-20 00:18:08.000,0.0002358340006,4.41042346113159e+39,1.72877345237393e+36
2021-11-20 00:36:58.000,0.0002342826987,4.41116716608426e+39,1.72877345237393e+36
2021-11-20 01:04:23.000,0.0002345170868,4.4115308541534e+39,1.72888680971898e+36
2021-11-20 01:25:18.000,0.0002338380064,4.41186306109876e+39,1.72888680971898e+36
2021-11-20 01:48:44.000,0.0002230355019,4.41727031619092e+39,1.72889317794195e+36
2021-11-20 02:11:29.000,0.0002221896174,4.41770028583069e+39,1.72889317794195e+36
2021-11-20 02:35:25.000,0.0002210151862,4.41831745371504e+39,1.72889317794195e+36
2021-11-20 02:59:56.000,0.0002190350724,4.41936238967361e+39,1.72889317794195e+36
2021-11-20 03:25:47.000,0.000217811965,4.42001006422641e+39,1.72889317794195e+36
2021-11-20 03:48:44.000,0.0002152570154,4.42142645873888e+39,1.72890134312609e+36
2021-11-20 04:11:03.000,0.0002148484358,4.42164265510111e+39,1.72890134312609e+36
2021-11-20 04:30:12.000,0.000213349823,4.42257238784713e+39,1.72892213802222e+36
2021-11-20 04:52:30.000,0.0002114806743,4.42360169243891e+39,1.72892213802222e+36
2021-11-20 05:18:41.000,0.0002119040377,4.42367992479493e+39,1.7289887126497e+36
2021-11-20 05:45:54.000,0.0002109104751,4.42423569740695e+39,1.7289887126497e+36
2021-11-20 06:08:04.000,0.0002083531267,4.42717204579999e+39,1.72929551184653e+36
2021-11-20 06:29:57.000,0.0002007853074,4.43162094299112e+39,1.72929551184653e+36
2021-11-20 06:53:48.000,0.0002092927814,4.43187726348204e+39,1.73037045882782e+36
2021-11-20 07:14:26.000,0.0002088746351,4.43227012654538e+39,1.73040332042922e+36
2021-11-20 07:36:26.000,0.0002081240757,4.43269897222687e+39,1.73040332042922e+36
2021-11-20 07:59:22.000,0.0002092509291,4.43269897222687e+39,1.73053611639954e+36
2021-11-20 08:22:00.000,0.0002146122443,4.44372942290078e+39,1.73348151458531e+36
2021-11-20 08:43:08.000,0.000221701362,4.44380872011326e+39,1.73432519873723e+36
2021-11-20 09:03:50.000,0.000229988527,4.44575391734194e+39,1.73570892244524e+36
2021-11-20 09:24:40.000,0.000232230158,4.44588675310047e+39,1.73599319096849e+36
2021-11-20 09:47:09.000,0.0002329744475,4.44645506418801e+39,1.73621028937366e+36
