Time,price,feeGrowth0,feeGrowth1
2023-02-17 20:49:59.000,0.0005595791414,7.25380412941488e+39,3.14353909220806e+36
2023-02-17 21:11:11.000,0.0005449457742,7.25761776606814e+39,3.14456876417765e+36
2023-02-17 21:31:11.000,0.0005558426791,7.25799183061149e+39,3.14557429222878e+36
2023-02-17 21:51:59.000,0.0005471845263,7.26430588773127e+39,3.14842680152935e+36
2023-02-17 22:12:11.000,0.0005478962931,7.26463292719089e+39,3.1486597802623e+36
2023-02-17 22:32:35.000,0.0005523520518,7.26463292719089e+39,3.14898783269395e+36
2023-02-17 22:52:59.000,0.0005611480801,7.26463292719089e+39,3.14962579900106e+36
2023-02-17 23:13:11.000,0.0005727697498,7.26463292719089e+39,3.15046678568616e+36
2023-02-17 23:33:47.000,0.0005727697498,7.26463292719089e+39,3.15046678568616e+36
2023-02-17 23:54:11.000,0.0005727697498,7.26463292719089e+39,3.15046678568616e+36
2023-02-18 00:14:35.000,0.0005756981902,7.26463292719089e+39,3.15067718643633e+36
2023-02-18 00:34:47.000,0.0005746629173,7.26476355608945e+39,3.15067718643633e+36
2023-02-18 00:54:47.000,0.0005689452102,7.26548597615301e+39,3.15067718643633e+36
2023-02-18 01:14:59.000,0.0005693435913,7.26548597615301e+39,3.15070697667612e+36
2023-02-18 01:35:23.000,0.0005774855342,7.26548597615301e+39,3.151292416559e+36
2023-02-18 01:55:47.000,0.0005911573486,7.26548597615301e+39,3.15226610637643e+36
2023-02-18 02:15:59.000,0.0006038834153,7.26572454695941e+39,3.15330356302503e+36
2023-02-18 02:36:35.000,0.0006161436617,7.26575920337098e+39,3.15417921475131e+36
2023-02-18 02:57:23.000,0.00062364391,7.26615297412262e+39,3.15493961625439e+36
2023-02-18 03:17:35.000,0.0006328787233,7.26676386631149e+39,3.1559587102666e+36
2023-02-18 03:37:35.000,0.0006340188738,7.26688865437917e+39,3.15611787534698e+36
2023-02-18 03:57:35.000,0.0006486398185,7.26688865437917e+39,3.15710981123396e+36
2023-02-18 04:17:47.000,0.0006620734878,7.26688865437917e+39,3.15800925996535e+36
2023-02-18 04:38:11.000,0.0006558138829,7.26815203881106e+39,3.15842644057638e+36
2023-02-18 04:58:11.000,0.0006531306844,7.2684267346651e+39,3.15842644057638e+36
2023-02-18 05:18:23.000,0.0006458567943,7.26917980505159e+39,3.15842644057638e+36
2023-02-18 05:38:35.000,0.0006423145092,7.26955128689698e+39,3.15842644057638e+36
2023-02-18 05:58:47.000,0.0006423145092,7.26955128689698e+39,3.15842644057638e+36
2023-02-18 06:18:47.000,0.0006423145092,7.26955128689698e+39,3.15842644057638e+36
2023-02-18 06:39:23.000,0.0006726840562,7.26955128689698e+39,3.16046196434592e+36
2023-02-18 06:59:47.000,0.0006718101788,7.27083687145993e+39,3.16127461813175e+36
2023-02-18 07:19:59.000,0.000682372058,7.27155685574025e+39,3.16246259707715e+36
2023-02-18 07:40:23.000,0.0006810087458,7.27224126545085e+39,3.16284078067949e+36
2023-02-18 08:01:23.000,0.0006690615331,7.27341676783871e+39,3.16284078067949e+36
2023-02-18 08:21:35.000,0.0006673910517,7.27362377960454e+39,3.16286858154819e+36
2023-02-18 08:41:47.000,0.0006724822914,7.27362377960454e+39,3.16320924354562e+36
2023-02-18 09:01:47.000,0.0006805322303,7.27362377960454e+39,3.16373976557871e+36
2023-02-18 09:21:47.000,0.000682235604,7.27362377960454e+39,3.16385192469675e+36
2023-02-18 09:41:47.000,0.0006927535399,7.27362377960454e+39,3.16454192852726e+36
2023-02-18 10:02:11.000,0.0006850383716,7.27451006324353e+39,3.16464663748967e+36
2023-02-18 10:22:47.000,0.0006902642351,7.27451006324353e+39,3.16498952569918e+36
2023-02-18 10:43:23.000,0.0007216009273,7.27459221460757e+39,3.16707418347436e+36
2023-02-18 11:03:23.000,0.0007300928143,7.27506279537279e+39,3.16795377021977e+36
2023-02-18 11:23:47.000,0.0007375774937,7.27518886583383e+39,3.16851963962e+36
2023-02-18 11:43:47.000,0.0007268149412,7.2761195848287e+39,3.16851963962e+36
2023-02-18 12:03:59.000,0.0007097218153,7.27764714991491e+39,3.16851963962e+36
2023-02-18 12:24:59.000,0.0007197992681,7.27766066723952e+39,3.16917872348891e+36
2023-02-18 12:44:59.000,0.0007182893511,7.27790366099553e+39,3.16925380383441e+36
2023-02-18 13:05:23.000,0.0007246378725,7.27790366099553e+39,3.16966104123682e+36
2023-02-18 13:25:23.000,0.0007246378725,7.27790366099553e+39,3.16966104123682e+36
2023-02-18 13:45:59.000,0.0007009760379,7.28004092358717e+39,3.16966104123682e+36
2023-02-18 14:06:11.000,0.0006784937947,7.28217098852728e+39,3.16966104123682e+36
2023-02-18 14:26:23.000,0.0006755826803,7.28246068492763e+39,3.16966104123682e+36
2023-02-18 14:46:23.000,0.0006920611673,7.28246068492763e+39,3.17074616392928e+36
2023-02-18 15:06:35.000,0.0006947653403,7.28246068492763e+39,3.17092361311307e+36
2023-02-18 15:26:47.000,0.0007190798646,7.28246068492763e+39,3.17249383065199e+36
2023-02-18 15:46:47.000,0.0007190798646,7.28246068492763e+39,3.17249540294103e+36
2023-02-18 16:06:59.000,0.0007187923045,7.28286210248139e+39,3.17276421918861e+36
2023-02-18 16:27:23.000,0.0007116405574,7.28374959213434e+39,3.17293810787186e+36
2023-02-18 16:47:59.000,0.0007107871435,7.28382278327127e+39,3.17293810787186e+36
2023-02-18 17:07:59.000,0.0007129225998,7.28387697199485e+39,3.17311062368553e+36
2023-02-18 17:28:11.000,0.0007042782142,7.28466035423248e+39,3.17311062368553e+36
2023-02-18 17:48:47.000,0.0007015370151,7.28491116525098e+39,3.17311062368553e+36
2023-02-18 18:09:11.000,0.0007015370151,7.28491116525098e+39,3.17311062368553e+36
2023-02-18 18:29:35.000,0.0007015370151,7.28491116525098e+39,3.17311062368553e+36
